state,county,regular,fips,fips_county_name,match_score,match_method,county_lower
SC,Jasper,4.234,45053,Jasper County,100,exact,jasper
SC,Kershaw,4.18,45055,Kershaw County,100,exact,kershaw
SC,Lancaster,4.154,45057,Lancaster County,100,exact,lancaster
SC,Laurens,4.14,45059,Laurens County,100,exact,laurens
SC,Lee,4.152,45061,Lee County,100,exact,lee
SC,Lexington,4.133,45063,Lexington County,100,exact,lexington
SC,Marion,4.12,45067,Marion County,100,exact,marion
SC,Marlboro,4.124,45069,Marlboro County,100,exact,marlboro
SC,McCormick,4.109,45065,McCormick County,100,exact,mccormick
SC,Newberry,4.186,45071,Newberry County,100,exact,newberry
SC,Oconee,3.985,45073,Oconee County,100,exact,oconee
SC,Orangeburg,4.227,45075,Orangeburg County,100,exact,orangeburg
SC,Pickens,4.109,45077,Pickens County,100,exact,pickens
SC,Richland,4.154,45079,Richland County,100,exact,richland
SC,Saluda,4.109,45081,Saluda County,100,exact,saluda
SC,Spartanburg,4.082,45083,Spartanburg County,100,exact,spartanburg
SC,Sumter,4.213,45085,Sumter County,100,exact,sumter
SC,Union,4.114,45087,Union County,100,exact,union
SC,Williamsburg,4.203,45089,Williamsburg County,100,exact,williamsburg
SC,York,4.076,45091,York County,100,exact,york
SD,Aurora,3.926,46003,Aurora County,100,exact,aurora
SD,Beadle,4.216,46005,Beadle County,100,exact,beadle
SD,Bennett,4.444,46007,Bennett County,100,exact,bennett
SD,Bon Homme,4.125,46009,Bon Homme County,100,exact,bon homme
SD,Brookings,4.203,46011,Brookings County,100,exact,brookings
SD,Brown,4.288,46013,Brown County,100,exact,brown
SD,Brule,4.426,46015,Brule County,100,exact,brule
SD,Buffalo,4.694,46017,Buffalo County,100,exact,buffalo
SD,Butte,4.403,46019,Butte County,100,exact,butte
SD,Campbell,3.999,46021,Campbell County,100,exact,campbell
SD,Charles Mix,4.275,46023,Charles Mix County,100,exact,charles mix
SD,Clark,4.382,46025,Clark County,100,exact,clark
SD,Clay,4.169,46027,Clay County,100,exact,clay
SD,Codington,4.124,46029,Codington County,100,exact,codington
SD,Corson,4.209,46031,Corson County,100,exact,corson
SD,Custer,4.428,46033,Custer County,100,exact,custer
SD,Davison,4.025,46035,Davison County,100,exact,davison
SD,Day,4.122,46037,Day County,100,exact,day
SD,Deuel,4.249,46039,Deuel County,100,exact,deuel
SD,Dewey,4.584,46041,Dewey County,100,exact,dewey
SD,Douglas,4.249,46043,Douglas County,100,exact,douglas
SD,Edmunds,4.236,46045,Edmunds County,100,exact,edmunds
SD,Fall River,4.299,46047,Fall River County,100,exact,fall river
SD,Grant,3.989,46051,Grant County,100,exact,grant
SD,Gregory,3.966,46053,Gregory County,100,exact,gregory
SD,Haakon,4.319,46055,Haakon County,100,exact,haakon
SD,Hamlin,4.166,46057,Hamlin County,100,exact,hamlin
SD,Hand,4.192,46059,Hand County,100,exact,hand
SD,Hanson,3.944,46061,Hanson County,100,exact,hanson
SD,Harding,4.359,46063,Harding County,100,exact,harding
SD,Hughes,4.149,46065,Hughes County,100,exact,hughes
SD,Hutchinson,4.135,46067,Hutchinson County,100,exact,hutchinson
SD,Hyde,4.219,46069,Hyde County,100,exact,hyde
SD,Jackson,4.315,46071,Jackson County,100,exact,jackson
SD,Jerauld,4.479,46073,Jerauld County,100,exact,jerauld
SD,Jones,4.299,46075,Jones County,100,exact,jones
SD,Kingsbury,4.444,46077,Kingsbury County,100,exact,kingsbury
SD,Lake,3.976,46079,Lake County,100,exact,lake
SD,Lawrence,4.36,46081,Lawrence County,100,exact,lawrence
SD,Lincoln,4.138,46083,Lincoln County,100,exact,lincoln
SD,Lyman,4.327,46085,Lyman County,100,exact,lyman
SD,Marshall,4.289,46091,Marshall County,100,exact,marshall
SD,McCook,4.011,46087,McCook County,100,exact,mccook
SD,McPherson,4.639,46089,McPherson County,100,exact,mcpherson
SD,Meade,4.438,46093,Meade County,100,exact,meade
SD,Mellette,4.099,46095,Mellette County,100,exact,mellette
SD,Miner,4.249,46097,Miner County,100,exact,miner
SD,Minnehaha,4.099,46099,Minnehaha County,100,exact,minnehaha
SD,Moody,4.182,46101,Moody County,100,exact,moody
SD,Pennington,4.427,46103,Pennington County,100,exact,pennington
SD,Perkins,4.149,46105,Perkins County,100,exact,perkins
SD,Potter,4.077,46107,Potter County,100,exact,potter
SD,Roberts,4.192,46109,Roberts County,100,exact,roberts
SD,Sanborn,3.899,46111,Sanborn County,100,exact,sanborn
SD,Shannon,4.381,46102,Oglala Lakota County,100,manual,shannon
SD,Spink,4.127,46115,Spink County,100,exact,spink
SD,Stanley,4.239,46117,Stanley County,100,exact,stanley
SD,Sully,4.219,46119,Sully County,100,exact,sully
SD,Todd,4.274,46121,Todd County,100,exact,todd
SD,Tripp,4.349,46123,Tripp County,100,exact,tripp
SD,Turner,4.191,46125,Turner County,100,exact,turner
SD,Union,4.005,46127,Union County,100,exact,union
SD,Walworth,4.221,46129,Walworth County,100,exact,walworth
SD,Yankton,4.16,46135,Yankton County,100,exact,yankton
SD,Ziebach,4.159,46137,Ziebach County,100,exact,ziebach
TN,Anderson,4.119,47001,Anderson County,100,exact,anderson
TN,Bedford,4.076,47003,Bedford County,100,exact,bedford
TN,Benton,4.108,47005,Benton County,100,exact,benton
TN,Bledsoe,4.365,47007,Bledsoe County,100,exact,bledsoe
TN,Blount,4.173,47009,Blount County,100,exact,blount
TN,Bradley,4.096,47011,Bradley County,100,exact,bradley
TN,Campbell,4.115,47013,Campbell County,100,exact,campbell
TN,Cannon,4.313,47015,Cannon County,100,exact,cannon
TN,Carroll,4.227,47017,Carroll County,100,exact,carroll
TN,Carter,4.043,47019,Carter County,100,exact,carter
TN,Cheatham,4.27,47021,Cheatham County,100,exact,cheatham
TN,Chester,4.19,47023,Chester County,100,exact,chester
TN,Claiborne,4.02,47025,Claiborne County,100,exact,claiborne
TN,Clay,4.319,47027,Clay County,100,exact,clay
TN,Cocke,4.071,47029,Cocke County,100,exact,cocke
TN,Coffee,4.118,47031,Coffee County,100,exact,coffee
TN,Crockett,4.193,47033,Crockett County,100,exact,crockett
TN,Cumberland,4.165,47035,Cumberland County,100,exact,cumberland
TN,Davidson,4.179,47037,Davidson County,100,exact,davidson
TN,Decatur,4.082,47039,Decatur County,100,exact,decatur
TN,DeKalb,4.189,47041,DeKalb County,100,exact,dekalb
TN,Dickson,4.107,47043,Dickson County,100,exact,dickson
TN,Dyer,4.116,47045,Dyer County,100,exact,dyer
TN,Fayette,4.133,47047,Fayette County,100,exact,fayette
TN,Fentress,4.072,47049,Fentress County,100,exact,fentress
TN,Franklin,4.122,47051,Franklin County,100,exact,franklin
TN,Gibson,4.202,47053,Gibson County,100,exact,gibson
TN,Giles,4.162,47055,Giles County,100,exact,giles
TN,Grainger,4.138,47057,Grainger County,100,exact,grainger
TN,Greene,4.002,47059,Greene County,100,exact,greene
TN,Grundy,4.152,47061,Grundy County,100,exact,grundy
TN,Hamblen,4.109,47063,Hamblen County,100,exact,hamblen
TN,Hamilton,4.04,47065,Hamilton County,100,exact,hamilton
TN,Hancock,3.999,47067,Hancock County,100,exact,hancock
TN,Hardeman,4.133,47069,Hardeman County,100,exact,hardeman
TN,Hardin,4.035,47071,Hardin County,100,exact,hardin
TN,Hawkins,4.054,47073,Hawkins County,100,exact,hawkins
TN,Haywood,4.276,47075,Haywood County,100,exact,haywood
TN,Henderson,4.034,47077,Henderson County,100,exact,henderson
TN,Henry,4.06,47079,Henry County,100,exact,henry
TN,Hickman,4.212,47081,Hickman County,100,exact,hickman
TN,Houston,4.316,47083,Houston County,100,exact,houston
TN,Humphreys,4.083,47085,Humphreys County,100,exact,humphreys
TN,Jackson,4.291,47087,Jackson County,100,exact,jackson
TN,Jefferson,4.098,47089,Jefferson County,100,exact,jefferson
TN,Johnson,4.191,47091,Johnson County,100,exact,johnson
TN,Knox,4.138,47093,Knox County,100,exact,knox
TN,Lake,4.086,47095,Lake County,100,exact,lake
TN,Lauderdale,4.148,47097,Lauderdale County,100,exact,lauderdale
TN,Lawrence,4.084,47099,Lawrence County,100,exact,lawrence
TN,Lewis,4.149,47101,Lewis County,100,exact,lewis
TN,Lincoln,4.059,47103,Lincoln County,100,exact,lincoln
TN,Loudon,4.225,47105,Loudon County,100,exact,loudon
TN,Macon,4.186,47111,Macon County,100,exact,macon
TN,Madison,4.176,47113,Madison County,100,exact,madison
TN,Marion,4.035,47115,Marion County,100,exact,marion
TN,Marshall,4.151,47117,Marshall County,100,exact,marshall
TN,Maury,4.116,47119,Maury County,100,exact,maury
TN,McMinn,4.175,47107,McMinn County,100,exact,mcminn
TN,McNairy,4.091,47109,McNairy County,100,exact,mcnairy
TN,Meigs,4.177,47121,Meigs County,100,exact,meigs
TN,Monroe,4.231,47123,Monroe County,100,exact,monroe
TN,Montgomery,4.084,47125,Montgomery County,100,exact,montgomery
TN,Moore,4.159,47127,Moore County,100,exact,moore
TN,Morgan,4.113,47129,Morgan County,100,exact,morgan
TN,Obion,4.125,47131,Obion County,100,exact,obion
TN,Overton,4.244,47133,Overton County,100,exact,overton
TN,Perry,4.128,47135,Perry County,100,exact,perry
TN,Pickett,4.232,47137,Pickett County,100,exact,pickett
TN,Polk,4.299,47139,Polk County,100,exact,polk
TN,Putnam,4.172,47141,Putnam County,100,exact,putnam
TN,Rhea,4.065,47143,Rhea County,100,exact,rhea
TN,Roane,4.163,47145,Roane County,100,exact,roane
TN,Robertson,4.188,47147,Robertson County,100,exact,robertson
TN,Rutherford,4.11,47149,Rutherford County,100,exact,rutherford
TN,Scott,4.061,47151,Scott County,100,exact,scott
TN,Sequatchie,4.168,47153,Sequatchie County,100,exact,sequatchie
TN,Sevier,4.097,47155,Sevier County,100,exact,sevier
TN,Shelby,4.133,47157,Shelby County,100,exact,shelby
TN,Smith,4.186,47159,Smith County,100,exact,smith
TN,Stewart,4.27,47161,Stewart County,100,exact,stewart
TN,Sullivan,4.092,47163,Sullivan County,100,exact,sullivan
TN,Sumner,4.092,47165,Sumner County,100,exact,sumner
TN,Tipton,4.107,47167,Tipton County,100,exact,tipton
TN,Trousdale,4.232,47169,Trousdale County,100,exact,trousdale
TN,Unicoi,4.112,47171,Unicoi County,100,exact,unicoi
TN,Union,4.136,47173,Union County,100,exact,union
TN,Van Buren,4.249,47175,Van Buren County,100,exact,van buren
TN,Warren,4.216,47177,Warren County,100,exact,warren
TN,Washington,4.122,47179,Washington County,100,exact,washington
TN,Wayne,4.135,47181,Wayne County,100,exact,wayne
TN,Weakley,4.185,47183,Weakley County,100,exact,weakley
TN,White,4.209,47185,White County,100,exact,white
TN,Williamson,4.325,47187,Williamson County,100,exact,williamson
TN,Wilson,4.099,47189,Wilson County,100,exact,wilson
TX,Anderson,4.027,48001,Anderson County,100,exact,anderson
TX,Andrews,3.992,48003,Andrews County,100,exact,andrews
TX,Angelina,4.072,48005,Angelina County,100,exact,angelina
TX,Aransas,3.846,48007,Aransas County,100,exact,aransas
TX,Archer,3.945,48009,Archer County,100,exact,archer
TX,Armstrong,3.899,48011,Armstrong County,100,exact,armstrong
TX,Atascosa,3.978,48013,Atascosa County,100,exact,atascosa
TX,Austin,4.069,48015,Austin County,100,exact,austin
TX,Bailey,3.863,48017,Bailey County,100,exact,bailey
TX,Bandera,4.191,48019,Bandera County,100,exact,bandera
TX,Bastrop,4.061,48021,Bastrop County,100,exact,bastrop
TX,Baylor,4.299,48023,Baylor County,100,exact,baylor
TX,Bee,3.953,48025,Bee County,100,exact,bee
TX,Bell,4.038,48027,Bell County,100,exact,bell
TX,Bexar,4.006,48029,Bexar County,100,exact,bexar
TX,Blanco,4.084,48031,Blanco County,100,exact,blanco
TX,Bosque,4.162,48035,Bosque County,100,exact,bosque
TX,Bowie,4.078,48037,Bowie County,100,exact,bowie
TX,Brazoria,3.985,48039,Brazoria County,100,exact,brazoria
TX,Brazos,4.062,48041,Brazos County,100,exact,brazos
TX,Brewster,4.55,48043,Brewster County,100,exact,brewster
TX,Briscoe,3.999,48045,Briscoe County,100,exact,briscoe
TX,Brooks,3.891,48047,Brooks County,100,exact,brooks
TX,Brown,4.096,48049,Brown County,100,exact,brown
TX,Burleson,4.115,48051,Burleson County,100,exact,burleson
TX,Burnet,3.957,48053,Burnet County,100,exact,burnet
TX,Caldwell,4.004,48055,Caldwell County,100,exact,caldwell
TX,Calhoun,3.945,48057,Calhoun County,100,exact,calhoun
TX,Callahan,4.067,48059,Callahan County,100,exact,callahan
TX,Cameron,3.908,48061,Cameron County,100,exact,cameron
TX,Camp,3.939,48063,Camp County,100,exact,camp
TX,Carson,3.926,48065,Carson County,100,exact,carson
TX,Cass,4.051,48067,Cass County,100,exact,cass
TX,Castro,4.013,48069,Castro County,100,exact,castro
TX,Chambers,4.038,48071,Chambers County,100,exact,chambers
TX,Cherokee,4.006,48073,Cherokee County,100,exact,cherokee
TX,Childress,3.826,48075,Childress County,100,exact,childress
TX,Clay,4.139,48077,Clay County,100,exact,clay
TX,Cochran,4.149,48079,Cochran County,100,exact,cochran
TX,Coke,4.059,48081,Coke County,100,exact,coke
TX,Coleman,4.212,48083,Coleman County,100,exact,coleman
TX,Collin,3.847,48085,Collin County,100,exact,collin
TX,Collingsworth,3.999,48087,Collingsworth County,100,exact,collingsworth
TX,Colorado,4.014,48089,Colorado County,100,exact,colorado
TX,Comal,3.953,48091,Comal County,100,exact,comal
TX,Comanche,4.152,48093,Comanche County,100,exact,comanche
TX,Concho,4.262,48095,Concho County,100,exact,concho
TX,Cooke,4.068,48097,Cooke County,100,exact,cooke
TX,Coryell,4.036,48099,Coryell County,100,exact,coryell
TX,Cottle,4.149,48101,Cottle County,100,exact,cottle
TX,Crane,4.169,48103,Crane County,100,exact,crane
TX,Crockett,4.079,48105,Crockett County,100,exact,crockett
TX,Crosby,3.959,48107,Crosby County,100,exact,crosby
TX,Culberson,4.399,48109,Culberson County,100,exact,culberson
TX,Dallam,3.899,48111,Dallam County,100,exact,dallam
TX,Dallas,4.049,48113,Dallas County,100,exact,dallas
TX,Dawson,3.905,48115,Dawson County,100,exact,dawson
TX,Deaf Smith,3.877,48117,Deaf Smith County,100,exact,deaf smith
TX,Delta,4.066,48119,Delta County,100,exact,delta
TX,Denton,3.948,48121,Denton County,100,exact,denton
TX,De Witt,4.011,48123,DeWitt County,92,fuzzy,de witt
TX,Dickens,4.064,48125,Dickens County,100,exact,dickens
TX,Dimmit,4.094,48127,Dimmit County,100,exact,dimmit
TX,Donley,3.899,48129,Donley County,100,exact,donley
TX,Duval,3.989,48131,Duval County,100,exact,duval
TX,Eastland,4.102,48133,Eastland County,100,exact,eastland
TX,Ector,4.029,48135,Ector County,100,exact,ector
TX,Edwards,4.299,48137,Edwards County,100,exact,edwards
TX,El Paso,4.256,48141,El Paso County,100,exact,el paso
TX,Ellis,4.055,48139,Ellis County,100,exact,ellis
TX,Erath,4.134,48143,Erath County,100,exact,erath
TX,Falls,4.1,48145,Falls County,100,exact,falls
TX,Fannin,3.913,48147,Fannin County,100,exact,fannin
TX,Fayette,4.083,48149,Fayette County,100,exact,fayette
TX,Fisher,4.059,48151,Fisher County,100,exact,fisher
TX,Floyd,3.987,48153,Floyd County,100,exact,floyd
TX,Foard,3.699,48155,Foard County,100,exact,foard
TX,Fort Bend,3.954,48157,Fort Bend County,100,exact,fort bend
TX,Franklin,3.969,48159,Franklin County,100,exact,franklin
TX,Freestone,3.968,48161,Freestone County,100,exact,freestone
TX,Frio,4.108,48163,Frio County,100,exact,frio
TX,Gaines,4.07,48165,Gaines County,100,exact,gaines
TX,Galveston,4.013,48167,Galveston County,100,exact,galveston
TX,Garza,3.879,48169,Garza County,100,exact,garza
TX,Gillespie,4.195,48171,Gillespie County,100,exact,gillespie
TX,Glasscock,4.329,48173,Glasscock County,100,exact,glasscock
TX,Goliad,4.026,48175,Goliad County,100,exact,goliad
TX,Gonzales,3.932,48177,Gonzales County,100,exact,gonzales
TX,Gray,3.88,48179,Gray County,100,exact,gray
TX,Grayson,3.853,48181,Grayson County,100,exact,grayson
TX,Gregg,4.018,48183,Gregg County,100,exact,gregg
TX,Grimes,4.118,48185,Grimes County,100,exact,grimes
TX,Guadalupe,3.953,48187,Guadalupe County,100,exact,guadalupe
TX,Hale,3.778,48189,Hale County,100,exact,hale
TX,Hall,3.906,48191,Hall County,100,exact,hall
TX,Hamilton,4.199,48193,Hamilton County,100,exact,hamilton
TX,Hansford,3.935,48195,Hansford County,100,exact,hansford
TX,Hardeman,3.916,48197,Hardeman County,100,exact,hardeman
TX,Hardin,3.98,48199,Hardin County,100,exact,hardin
TX,Harris,3.998,48201,Harris County,100,exact,harris
TX,Harrison,4.137,48203,Harrison County,100,exact,harrison
TX,Hartley,3.999,48205,Hartley County,100,exact,hartley
TX,Haskell,4.172,48207,Haskell County,100,exact,haskell
TX,Hays,3.982,48209,Hays County,100,exact,hays
TX,Hemphill,3.949,48211,Hemphill County,100,exact,hemphill
TX,Henderson,4.109,48213,Henderson County,100,exact,henderson
TX,Hidalgo,3.907,48215,Hidalgo County,100,exact,hidalgo
TX,Hill,4.018,48217,Hill County,100,exact,hill
TX,Hockley,3.886,48219,Hockley County,100,exact,hockley
TX,Hood,4.067,48221,Hood County,100,exact,hood
TX,Hopkins,4.027,48223,Hopkins County,100,exact,hopkins
TX,Houston,4.128,48225,Houston County,100,exact,houston
TX,Howard,3.944,48227,Howard County,100,exact,howard
TX,Hudspeth,4.389,48229,Hudspeth County,100,exact,hudspeth
TX,Hunt,4.005,48231,Hunt County,100,exact,hunt
TX,Hutchinson,3.86,48233,Hutchinson County,100,exact,hutchinson
TX,Irion,4.199,48235,Irion County,100,exact,irion
TX,Jack,4.179,48237,Jack County,100,exact,jack
TX,Jackson,4.118,48239,Jackson County,100,exact,jackson
TX,Jasper,4.021,48241,Jasper County,100,exact,jasper
TX,Jeff Davis,4.584,48243,Jeff Davis County,100,exact,jeff davis
TX,Jefferson,3.968,48245,Jefferson County,100,exact,jefferson
TX,Jim Hogg,3.949,48247,Jim Hogg County,100,exact,jim hogg
TX,Jim Wells,3.968,48249,Jim Wells County,100,exact,jim wells
TX,Johnson,4.006,48251,Johnson County,100,exact,johnson
TX,Jones,4.095,48253,Jones County,100,exact,jones
TX,Karnes,3.892,48255,Karnes County,100,exact,karnes
TX,Kaufman,4.025,48257,Kaufman County,100,exact,kaufman
TX,Kendall,4.063,48259,Kendall County,100,exact,kendall
TX,Kent,3.699,48263,Kent County,100,exact,kent
TX,Kerr,4.05,48265,Kerr County,100,exact,kerr
TX,Kimble,4.049,48267,Kimble County,100,exact,kimble
TX,King,4.099,48269,King County,100,exact,king
TX,Kinney,3.899,48271,Kinney County,100,exact,kinney
TX,Kleberg,4.016,48273,Kleberg County,100,exact,kleberg
TX,Knox,4.099,48275,Knox County,100,exact,knox
TX,La Salle,3.944,48283,La Salle County,100,exact,la salle
TX,Lamar,4.039,48277,Lamar County,100,exact,lamar
TX,Lamb,3.893,48279,Lamb County,100,exact,lamb
TX,Lampasas,4.093,48281,Lampasas County,100,exact,lampasas
TX,Lavaca,4.131,48285,Lavaca County,100,exact,lavaca
TX,Lee,4.095,48287,Lee County,100,exact,lee
TX,Leon,4.089,48289,Leon County,100,exact,leon
TX,Liberty,4.043,48291,Liberty County,100,exact,liberty
TX,Limestone,4.145,48293,Limestone County,100,exact,limestone
TX,Lipscomb,3.899,48295,Lipscomb County,100,exact,lipscomb
TX,Live Oak,3.875,48297,Live Oak County,100,exact,live oak
TX,Llano,4.063,48299,Llano County,100,exact,llano
TX,Loving,4.279,48301,Loving County,100,exact,loving
TX,Lubbock,3.892,48303,Lubbock County,100,exact,lubbock
TX,Lynn,3.984,48305,Lynn County,100,exact,lynn
TX,Madison,4.096,48313,Madison County,100,exact,madison
TX,Marion,4.199,48315,Marion County,100,exact,marion
TX,Martin,4.289,48317,Martin County,100,exact,martin
TX,Mason,4.189,48319,Mason County,100,exact,mason
TX,Matagorda,3.923,48321,Matagorda County,100,exact,matagorda
TX,Maverick,4.091,48323,Maverick County,100,exact,maverick
TX,McCulloch,4.228,48307,McCulloch County,100,exact,mcculloch
TX,McLennan,4.051,48309,McLennan County,100,exact,mclennan
TX,McMullen,3.879,48311,McMullen County,100,exact,mcmullen
TX,Medina,4.065,48325,Medina County,100,exact,medina
TX,Menard,3.994,48327,Menard County,100,exact,menard
TX,Midland,3.976,48329,Midland County,100,exact,midland
TX,Milam,4.198,48331,Milam County,100,exact,milam
TX,Mills,4.099,48333,Mills County,100,exact,mills
TX,Mitchell,4.015,48335,Mitchell County,100,exact,mitchell
TX,Montague,4.159,48337,Montague County,100,exact,montague
TX,Montgomery,4.013,48339,Montgomery County,100,exact,montgomery
TX,Moore,3.875,48341,Moore County,100,exact,moore
TX,Morris,4.089,48343,Morris County,100,exact,morris
TX,Motley,3.999,48345,Motley County,100,exact,motley
TX,Nacogdoches,4.089,48347,Nacogdoches County,100,exact,nacogdoches
TX,Navarro,4.255,48349,Navarro County,100,exact,navarro
TX,Newton,4.011,48351,Newton County,100,exact,newton
TX,Nolan,4.08,48353,Nolan County,100,exact,nolan
TX,Nueces,3.956,48355,Nueces County,100,exact,nueces
TX,Ochiltree,3.912,48357,Ochiltree County,100,exact,ochiltree
TX,Oldham,4.145,48359,Oldham County,100,exact,oldham
TX,Orange,3.941,48361,Orange County,100,exact,orange
TX,Palo Pinto,4.06,48363,Palo Pinto County,100,exact,palo pinto
TX,Panola,3.997,48365,Panola County,100,exact,panola
TX,Parker,4.04,48367,Parker County,100,exact,parker
TX,Parmer,4.032,48369,Parmer County,100,exact,parmer
TX,Pecos,4.189,48371,Pecos County,100,exact,pecos
TX,Polk,4.039,48373,Polk County,100,exact,polk
TX,Potter,3.891,48375,Potter County,100,exact,potter
TX,Presidio,4.277,48377,Presidio County,100,exact,presidio
TX,Rains,4.099,48379,Rains County,100,exact,rains
TX,Randall,3.891,48381,Randall County,100,exact,randall
TX,Reagan,4.099,48383,Reagan County,100,exact,reagan
TX,Real,4.149,48385,Real County,100,exact,real
TX,Red River,4.209,48387,Red River County,100,exact,red river
TX,Reeves,4.193,48389,Reeves County,100,exact,reeves
TX,Refugio,4.039,48391,Refugio County,100,exact,refugio
TX,Roberts,3.859,48393,Roberts County,100,exact,roberts
TX,Robertson,4.07,48395,Robertson County,100,exact,robertson
TX,Rockwall,4.015,48397,Rockwall County,100,exact,rockwall
TX,Runnels,4.083,48399,Runnels County,100,exact,runnels
TX,Rusk,4.122,48401,Rusk County,100,exact,rusk
TX,Sabine,4.046,48403,Sabine County,100,exact,sabine
TX,San Augustine,4.188,48405,San Augustine County,100,exact,san augustine
TX,San Jacinto,3.961,48407,San Jacinto County,100,exact,san jacinto
TX,San Patricio,3.967,48409,San Patricio County,100,exact,san patricio
TX,San Saba,4.092,48411,San Saba County,100,exact,san saba
TX,Schleicher,3.859,48413,Schleicher County,100,exact,schleicher
TX,Scurry,3.973,48415,Scurry County,100,exact,scurry
TX,Shackelford,4.129,48417,Shackelford County,100,exact,shackelford
TX,Shelby,4.135,48419,Shelby County,100,exact,shelby
TX,Sherman,3.899,48421,Sherman County,100,exact,sherman
TX,Smith,3.965,48423,Smith County,100,exact,smith
TX,Somervell,3.981,48425,Somervell County,100,exact,somervell
TX,Starr,3.943,48427,Starr County,100,exact,starr
TX,Stephens,4.076,48429,Stephens County,100,exact,stephens
TX,Sterling,4.059,48431,Sterling County,100,exact,sterling
TX,Stonewall,4.199,48433,Stonewall County,100,exact,stonewall
TX,Sutton,3.874,48435,Sutton County,100,exact,sutton
TX,Swisher,3.889,48437,Swisher County,100,exact,swisher
TX,Tarrant,4.027,48439,Tarrant County,100,exact,tarrant
TX,Taylor,3.968,48441,Taylor County,100,exact,taylor
TX,Terrell,4.279,48443,Terrell County,100,exact,terrell
TX,Terry,3.928,48445,Terry County,100,exact,terry
TX,Throckmorton,4.049,48447,Throckmorton County,100,exact,throckmorton
TX,Titus,4.066,48449,Titus County,100,exact,titus
TX,Tom Green,3.953,48451,Tom Green County,100,exact,tom green
TX,Travis,4.011,48453,Travis County,100,exact,travis
TX,Trinity,4.084,48455,Trinity County,100,exact,trinity
TX,Tyler,3.951,48457,Tyler County,100,exact,tyler
TX,Upshur,3.996,48459,Upshur County,100,exact,upshur
TX,Upton,4.329,48461,Upton County,100,exact,upton
TX,Uvalde,3.994,48463,Uvalde County,100,exact,uvalde
TX,Val Verde,3.995,48465,Val Verde County,100,exact,val verde
TX,Van Zandt,4.003,48467,Van Zandt County,100,exact,van zandt
TX,Victoria,4.001,48469,Victoria County,100,exact,victoria
TX,Walker,4.007,48471,Walker County,100,exact,walker
TX,Waller,4.032,48473,Waller County,100,exact,waller
TX,Ward,4.03,48475,Ward County,100,exact,ward
TX,Washington,4.132,48477,Washington County,100,exact,washington
TX,Webb,3.848,48479,Webb County,100,exact,webb
TX,Wharton,3.977,48481,Wharton County,100,exact,wharton
TX,Wheeler,3.899,48483,Wheeler County,100,exact,wheeler
TX,Wichita,3.947,48485,Wichita County,100,exact,wichita
TX,Wilbarger,3.85,48487,Wilbarger County,100,exact,wilbarger
TX,Willacy,3.881,48489,Willacy County,100,exact,willacy
TX,Williamson,3.979,48491,Williamson County,100,exact,williamson
TX,Wilson,4.004,48493,Wilson County,100,exact,wilson
TX,Winkler,4.188,48495,Winkler County,100,exact,winkler
TX,Wise,4.049,48497,Wise County,100,exact,wise
TX,Wood,4.051,48499,Wood County,100,exact,wood
TX,Yoakum,4.199,48501,Yoakum County,100,exact,yoakum
TX,Young,4.135,48503,Young County,100,exact,young
TX,Zapata,4.124,48505,Zapata County,100,exact,zapata
TX,Zavala,4.11,48507,Zavala County,100,exact,zavala
UT,Beaver,4.722,49001,Beaver County,100,exact,beaver
UT,Box Elder,4.569,49003,Box Elder County,100,exact,box elder
UT,Cache,4.56,49005,Cache County,100,exact,cache
UT,Carbon,4.672,49007,Carbon County,100,exact,carbon
UT,Daggett,4.566,49009,Daggett County,100,exact,daggett
UT,Davis,4.572,49011,Davis County,100,exact,davis
UT,Duchesne,4.578,49013,Duchesne County,100,exact,duchesne
UT,Emery,4.582,49015,Emery County,100,exact,emery
UT,Garfield,4.625,49017,Garfield County,100,exact,garfield
UT,Grand,4.655,49019,Grand County,100,exact,grand
UT,Iron,4.617,49021,Iron County,100,exact,iron
UT,Juab,4.586,49023,Juab County,100,exact,juab
UT,Kane,4.664,49025,Kane County,100,exact,kane
UT,Millard,4.614,49027,Millard County,100,exact,millard
UT,Morgan,4.664,49029,Morgan County,100,exact,morgan
UT,Piute,4.729,49031,Piute County,100,exact,piute
UT,Rich,4.819,49033,Rich County,100,exact,rich
UT,Salt Lake,4.569,49035,Salt Lake County,100,exact,salt lake
UT,San Juan,4.56,49037,San Juan County,100,exact,san juan
UT,Sanpete,4.598,49039,Sanpete County,100,exact,sanpete
UT,Sevier,4.663,49041,Sevier County,100,exact,sevier
UT,Summit,4.65,49043,Summit County,100,exact,summit
UT,Tooele,4.583,49045,Tooele County,100,exact,tooele
UT,Uintah,4.588,49047,Uintah County,100,exact,uintah
UT,Utah,4.569,49049,Utah County,100,exact,utah
UT,Wasatch,4.587,49051,Wasatch County,100,exact,wasatch
UT,Washington,4.642,49053,Washington County,100,exact,washington
UT,Wayne,4.765,49055,Wayne County,100,exact,wayne
UT,Weber,4.577,49057,Weber County,100,exact,weber
VA,Accomack,4.445,51001,Accomack County,100,exact,accomack
VA,Albemarle,4.273,51003,Albemarle County,100,exact,albemarle
VA,Alexandria City,4.472,51510,Alexandria city,80,fuzzy,alexandria city
VA,Alleghany,4.209,51005,Alleghany County,100,exact,alleghany
VA,Amelia,4.249,51007,Amelia County,100,exact,amelia
VA,Amherst,4.241,51009,Amherst County,100,exact,amherst
